"path","responsibility","planned_action","status","behavior","validation","remaining_work","validated_version","related_paths","sha256"
"src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/client/ClientHandlerRuntime.kt","客户端消息、按键与界面事件协调","新增Kotlin实现并由Java兼容入口委托","待验证","七组S2C主线程处理、聊天输入、菜单按键、断线清理","切换规则5项、全量81项及七个handler公开ABI通过","实际客户端启动、收包、输入和界面验证","B5-client-handlers","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/*Handler.java","AC44861EC83CF3CA8433803428749095F8C6ACBD976033208450C9D367ABEE2E"
"src/test/kotlin/io/github/rinicesiberia/shadowbattle/ClientViewTransitionsTest.kt","客户端界面切换契约测试","新增分支回归测试","已验证","无玩家、同界面、刷新包、战斗中和关闭消息分支","5项测试通过；全量81项通过","规则变化时同步更新样例","B5-client-handlers","src/main/kotlin/io/github/rinicesiberia/shadowbattle/client/ClientViewTransitions.kt","0890BA5DFC427E40118C4CF58310FF24E7D5C6CA80315C8BD65AC98E3587F9A2"
"src/test/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/command/CommandTreeContractTest.kt","Brigadier命令树契约测试","新增真实命令树结构测试","已验证","根命令、七个子命令、排行参数节点和权限等级","2项测试通过；全量87项通过","命令结构变化时同步更新","B5-command-runtime","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/command/*.java","9318FA056BC550B4881F8FF65429293D928F284F980C75B402395219C48A7C81"
"src/main/kotlin/io/github/rinicesiberia/shadowbattle/command/CommandDecisions.kt","排行参数与配置重载后续动作规则","新增Kotlin纯决策实现","已验证","默认排行、空清单、未知排行、重连优先及拒绝重试","4项规则及全量87项通过","规则变化时同步更新测试","B5-command-runtime","src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/command/CommandExecutionRuntime.kt","A13A3014E998EF47F02729490A3FF8F473684E88E25402843228B382E9A2BBD2"
"src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/command/CommandExecutionRuntime.kt","命令树构建与子命令执行协调","新增Kotlin实现并由公开Java类型委托","待验证","七个子命令的权限、参数、返回码、消息和服务副作用","规则4项、命令树2项、全量87项及十个公开类型ABI通过","实际服务端权限、命令消息和远端副作用","B5-command-runtime","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/command/*.java","FF42A12837E56CDF71098003BF2055B72B4184B4A4089251F3788FB5D25BF4EC"
"src/test/kotlin/io/github/rinicesiberia/shadowbattle/CommandDecisionsTest.kt","命令参数和重连决策契约测试","新增规则回归测试","已验证","默认排行、空清单、未知排行及重连优先级","4项测试通过；全量87项通过","规则变化时更新样例","B5-command-runtime","src/main/kotlin/io/github/rinicesiberia/shadowbattle/command/CommandDecisions.kt","3C9EA7F7B17D71EDD3E83386A97F62E6A9FFC46867FAB02ED568F70601FFC538"
"src/test/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/dex/RemoteDexSnapshotStateTest.kt","远端图鉴快照状态与磁盘契约测试","新增状态和真实文件回归测试","已验证","快照解析、不可变映射、确认、暂停/失效、序列化及磁盘恢复","5项测试通过；全量92项通过","快照或缓存路径变化时同步更新","B4-dex-snapshot","src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/dex/RemoteDexSnapshotState.kt","6D6CDA2D22896105022E37A7DE36F3D200FCAC87EEC0C5402DF516DED3A6D4CD"
"src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/dex/RemoteDexSnapshotState.kt","远端图鉴快照与就绪状态","新增Kotlin状态实现","已验证","六项能力值解析、摘要、未变化确认、暂停、失效和磁盘文档","5项状态/磁盘测试及全量92项通过","快照结构变化时重跑；真实服务联调由RemoteDex承担","B4-dex-snapshot","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/dex/RemoteDex.java","081DBEE15C90700E0C485D631E1E4B6500B93A620B8AC1319525C8200E8DFD6B"
"src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/client/ServerDexSnapshotState.kt","客户端图鉴摘要、能力值索引和最近排行","新增Kotlin状态实现","已验证","完整快照、摘要复用/失配重试、形态回退物种和排行空值","4项状态及全量96项通过","协议变化时重跑；GUI集成由ServerDex承担","B5-client-dex-state","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ServerDex.java","BC92A68B35A4F7671DAC707558056303D09E8772E673211ED97ABEA4CA525801"
"src/test/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/client/ServerDexSnapshotStateTest.kt","客户端图鉴消息状态契约测试","新增摘要与索引回归测试","已验证","六项能力、空缓存、摘要失配/复用、形态回退和排行空值","4项测试通过；全量96项通过","消息状态变化时同步更新","B5-client-dex-state","src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/client/ServerDexSnapshotState.kt","54799DD0A3C8B2AD260FB647A2AF0D62744FF056A2166FD1BAA23CA33F120D39"
"src/main/kotlin/io/github/rinicesiberia/shadowbattle/dex/DexLegalityRules.kt","图鉴名称与数值合法性纯规则","新增Kotlin规则实现并由RemoteDex使用","已验证","Showdown标识、能力、招式集合、非负限制和上限边界","4项规则及全量100项通过","规则变化时同步测试；真实对象投影由RemoteDex承担","B4-dex-legality","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/dex/RemoteDex.java","0B118AEBC5FA79CC7297C413C8968B15166D14D10731E2F8835B6C39D2E24678"
"src/test/kotlin/io/github/rinicesiberia/shadowbattle/DexLegalityRulesTest.kt","图鉴合法性纯规则契约测试","新增名称、集合和上限边界测试","已验证","标识规范化、能力/招式放行与拒绝、零和等值边界","4项测试通过；全量100项通过","规则变化时更新样例","B4-dex-legality","src/main/kotlin/io/github/rinicesiberia/shadowbattle/dex/DexLegalityRules.kt","7CA7BBE1F3F7875A56BE004465B6D9D89F1268CE26103C7A8F801F82CFBF12BA"
"src/main/kotlin/io/github/rinicesiberia/shadowbattle/client/ChatComposerState.kt","聊天草稿编辑状态","新增Kotlin状态实现","已验证","输入开关、可见草稿、字符过滤、长度限制、Unicode退格和提交清理","5项状态契约及全量107项通过","业务规则变化时同步更新","B5-chat-composer","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatInput.java;src/test/kotlin/io/github/rinicesiberia/shadowbattle/client/ChatComposerStateTest.kt","48F9840536248E75E59F088D5A75774AD79A2B8E38EB63AA8DF800BF62F42348"
"src/test/kotlin/io/github/rinicesiberia/shadowbattle/client/ChatComposerStateTest.kt","聊天编辑状态契约","新增","已验证","暂停保留、过滤、上限、码点退格和Java裁剪","5项测试通过；全量107项通过","编辑规则变化时同步更新","B5-chat-composer","src/main/kotlin/io/github/rinicesiberia/shadowbattle/client/ChatComposerState.kt","F39F594962D543E51E2DF5897BEE86FCEED55E540EA01EDE05DED408F52CBBAC"
"src/main/kotlin/io/github/rinicesiberia/shadowbattle/client/ClientSettingsStore.kt","客户端偏好JSON存储","新增Kotlin实现","已验证","一次加载、默认回退、开关更新、目录创建、UTF-8写入和失败诊断","5项文件契约及全量112项通过","字段扩展时补迁移契约","B5-client-settings","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ClientSettings.java;src/test/kotlin/io/github/rinicesiberia/shadowbattle/client/ClientSettingsStoreTest.kt","D1C411DA7C5ABCE1899FC8C96F2A676372F83DD0A7F2C99C9BB6EED681AEB462"
"src/test/kotlin/io/github/rinicesiberia/shadowbattle/client/ClientSettingsStoreTest.kt","客户端偏好存储契约","新增","已验证","缺失、合法、损坏、持久化和保存失败分支","5项测试通过；全量112项通过","持久化规则变化时同步更新","B5-client-settings","src/main/kotlin/io/github/rinicesiberia/shadowbattle/client/ClientSettingsStore.kt","8C480E1D8829585A65799A7E866D60C090314A8266A023DB1EA70217CD9D284C"
"src/main/kotlin/io/github/rinicesiberia/shadowbattle/client/AuthenticationFormRules.kt","认证表单纯规则与提交参数","新增Kotlin规则实现","已验证","模式规范化/循环、翻译键、字段门控、倒计时、验证码和认证提交","7项规则契约及全量119项通过","协议字段变化时同步更新","B5-auth-form","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/AuthScreen.java;src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/account/AuthMode.java","D48DD067CECFBA5F46B3ABB2D59312048898028657D0D1D4E9DB1A68A4F93520"
"src/test/kotlin/io/github/rinicesiberia/shadowbattle/client/AuthenticationFormRulesTest.kt","认证表单规则契约","新增","已验证","模式、翻译键、字段门控、验证码边界和提交裁剪","7项测试通过；全量119项通过","认证表单规则变化时同步更新","B5-auth-form","src/main/kotlin/io/github/rinicesiberia/shadowbattle/client/AuthenticationFormRules.kt","904BCF1F759B55637FA1EB1526019A9201FF543102E8395F3CC45520F372FE98"
"src/main/kotlin/io/github/rinicesiberia/shadowbattle/client/TeamPreviewSelectionState.kt","队伍预览选择状态","新增Kotlin实现","已验证","选择顺序、上限、移除、锁定、确认和倒计时","4项状态契约及全量123项通过","选择规则变化时同步更新","B5-team-preview","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/TeamPreviewScreen.java","17500BE6DDDBF90C921A9A4826ACB5344A3659491F0E1E8EF13A068B7115D9B7"
"src/test/kotlin/io/github/rinicesiberia/shadowbattle/client/TeamPreviewSelectionStateTest.kt","队伍预览选择契约","新增","已验证","顺序、上限、锁定边界、确认数量和倒计时","4项测试通过；全量123项通过","预览规则变化时同步更新","B5-team-preview","src/main/kotlin/io/github/rinicesiberia/shadowbattle/client/TeamPreviewSelectionState.kt","BDCE76334E962D6B35127AB16C47BB5ECC4F1B11EDF7ED5010B4128244E96C08"
"src/main/kotlin/io/github/rinicesiberia/shadowbattle/client/RoomCreationOptions.kt","房间创建选项与大厅输入规则","新增Kotlin实现","已验证","默认值、循环、开关、密码行、创建规范化、邀请码和座位类型","5项规则契约及全量128项通过","大厅规则变化时同步更新","B5-room-lobby","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RoomLobbyScreen.java","168786D92F1DD5C17D53AE9E9F25CFA846C649E8878757BAF0AFD201A9CB0CE9"
"src/test/kotlin/io/github/rinicesiberia/shadowbattle/client/RoomCreationOptionsTest.kt","房间大厅创建规则契约","新增","已验证","默认、循环、开关、裁剪、回退、邀请码和座位类型","5项测试通过；全量128项通过","大厅规则变化时同步更新","B5-room-lobby","src/main/kotlin/io/github/rinicesiberia/shadowbattle/client/RoomCreationOptions.kt","CC5B11E15D3A71034B573360FF94682788409987BC4EFB77D53C38960291B8F6"
"src/main/kotlin/io/github/rinicesiberia/shadowbattle/client/RoomInteractionState.kt","房间开战与复制提示状态","新增Kotlin实现","已验证","房主开战门控、开始冷却、复制反馈和tick递减","4项状态契约及全量132项通过","房间控制规则变化时同步更新","B5-room-controls","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RoomScreen.java","7771A9CDB7FDD528440CF988C94F62EBD544F4DC67B1051E77B70DC4019B68C6"
"src/test/kotlin/io/github/rinicesiberia/shadowbattle/client/RoomInteractionStateTest.kt","房间控制状态契约","新增","已验证","角色、对手、战斗、冷却和复制提示边界","4项测试通过；全量132项通过","房间控制规则变化时同步更新","B5-room-controls","src/main/kotlin/io/github/rinicesiberia/shadowbattle/client/RoomInteractionState.kt","28D6FC26365E573BC2117E5D25BC3872C877CEFC94157C47C0692948EF4B595A"
"src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/TeamPreviewSessions.kt","队伍预览会话目录与选择规则","新增Kotlin实现","已验证","玩家会话替换、对战筛选、清理、默认选择和选择校验","4项状态契约及全量136项通过","预览规则变化时同步更新","B4-team-preview-sessions","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","07F2F2C9186F87C50AA8AB1DBC161DC9CB736C5E3D881CF965F1AF528DF327C8"
"src/test/kotlin/io/github/rinicesiberia/shadowbattle/battle/TeamPreviewSessionsTest.kt","队伍预览服务状态契约","新增","已验证","会话隔离、替换、清理、默认首选和非法选择","4项测试通过；全量136项通过","预览规则变化时同步更新","B4-team-preview-sessions","src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/TeamPreviewSessions.kt","9CA37735024CE13370E0C617222A5ECB2576992F7B4B4D352CB102F3F8F29AF0"
"src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/PackedTeamValueParsing.kt","远端队伍基础字段解析","新增Kotlin实现","已验证","Java裁剪、有界整数、失败回退、UUID和性别标记","4项边界契约及全量140项通过","协议字段规则变化时同步更新","B4-packed-team-values","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteTeamCodec.java","F83CAF421160D85E54207772F7679F5D2255DBAA7FEABEE843D57A1A015C79B9"
"src/test/kotlin/io/github/rinicesiberia/shadowbattle/battle/PackedTeamValueParsingTest.kt","远端队伍标量解析契约","新增","已验证","整数范围、回退、裁剪、UUID和性别边界","4项测试通过；全量140项通过","协议字段规则变化时同步更新","B4-packed-team-values","src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/PackedTeamValueParsing.kt","702EA4E97A6585C47D3083E65EF170DBE6E54B918CB628F3F9B7D905CC700D62"
"src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/PackedTeamDetails.kt","远端队伍附加字段解析","新增Kotlin实现","已验证","保留空招式槽位、清空条件、PP斜杠存在性、原值回退及setter调用决策","5项契约含48组迁移前调用决策对照；clean build全量150项通过；RemoteTeamCodec公开ABI一致","协议变化时同步更新","B4-packed-details-compatibility (base ba72372)","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteTeamCodec.java","87A05370ADA903A5692DF0B7CF2DB1D89FE3498278AFB8661AA2C4EDA354384A"
"src/test/kotlin/io/github/rinicesiberia/shadowbattle/battle/PackedTeamDetailsTest.kt","远端队伍附加字段契约","新增","已验证","保留空招式槽位、清空条件、PP斜杠存在性、原值回退及setter调用决策","5项契约含48组迁移前调用决策对照；clean build全量150项通过；RemoteTeamCodec公开ABI一致","协议变化时同步更新","B4-packed-details-compatibility (base ba72372)","src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/PackedTeamDetails.kt","69685919D1B2770AB0BF7F9AA3F36A7418EAF7651D346C514AA38B37C674D4A1"
"src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/SpeciesLookupIndex.kt","远端物种和形态标识索引","新增Kotlin实现","已验证","标准形态、显式形态、重复标识和空集合","3项契约及全量148项通过","Cobblemon注册变化时同步更新","B4-species-index","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteTeamCodec.java","207FEA2DABD0BC97A6F810CA86F83BDA3DD227C85D19B732D79E8130C7189A55"
"src/test/kotlin/io/github/rinicesiberia/shadowbattle/battle/SpeciesLookupIndexTest.kt","物种索引契约","新增","已验证","标准/显式形态、重复标识和空集合","3项测试通过；全量148项通过","注册顺序变化时同步更新","B4-species-index","src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/SpeciesLookupIndex.kt","DF7D383D1772CC176642CD8D804F6B5F8994ACBEA192EB0225B41A9BE0024B45"
"src/test/kotlin/io/github/rinicesiberia/shadowbattle/battle/SpectatorConstructionTest.kt","观战构造生命周期契约","抽取并验证回收执行顺序","已验证","构造、回收、结束上下文","B4-spectator-recovery：离线build成功，154项测试零失败。观战构造接入Kotlin回收控制，保持start、回收、finish顺序；4项新测试覆盖成功、RuntimeException、回收异常和Error。真实NPC/队伍回收仍待游戏内验证。日志D:/workspace/gradle-spectator-recovery.log。","","B4-spectator-recovery (base fa80e1e)","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/SpectatorFactory.java|src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/BattleConstructionAttempt.kt|src/test/kotlin/io/github/rinicesiberia/shadowbattle/battle/SpectatorConstructionTest.kt","341156F2AD2E155744FB6DAFACCB29B7B6E63A64E6731681CA26617FEA585677"
"src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/PackedMoveAssembly.kt","远端招式装配与顺序契约","Kotlin装配及行为测试","待验证","空槽、PP、失败部分写入","B4-packed-moves (base eb73675)：远端招式装配迁入Kotlin PackedMoveAssembly，RemoteTeamCodec保留入口。空槽、未知招式、四项限制、PP读写顺序、非法值回退及异常后部分写入由4项新契约约束；离线build全量158项通过，日志D:/workspace/gradle-packed-moves.log。Cobblemon注册招式及真实对象setter仍待游戏内验证。","Cobblemon实际对象及游戏内行为","B4-packed-moves (base eb73675)","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteTeamCodec.java|src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/PackedMoveAssembly.kt|src/test/kotlin/io/github/rinicesiberia/shadowbattle/battle/PackedMoveAssemblyTest.kt","1EF4819B034188B63900786252B00D6AFF4F3268B82BB622B6BEE2EE28426D0B"
"src/test/kotlin/io/github/rinicesiberia/shadowbattle/battle/PackedMoveAssemblyTest.kt","远端招式装配与顺序契约","Kotlin装配及行为测试","已验证","空槽、PP、失败部分写入","B4-packed-moves (base eb73675)：远端招式装配迁入Kotlin PackedMoveAssembly，RemoteTeamCodec保留入口。空槽、未知招式、四项限制、PP读写顺序、非法值回退及异常后部分写入由4项新契约约束；离线build全量158项通过，日志D:/workspace/gradle-packed-moves.log。Cobblemon注册招式及真实对象setter仍待游戏内验证。","","B4-packed-moves (base eb73675)","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteTeamCodec.java|src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/PackedMoveAssembly.kt|src/test/kotlin/io/github/rinicesiberia/shadowbattle/battle/PackedMoveAssemblyTest.kt","BFE9164BBAF765FEB17077D075B591EACE89CF172316BA8911D78E2F92BCF402"
"src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/PackedStatAssembly.kt","远端IV/EV装配与副作用契约","Kotlin装配及行为测试","待验证","六维顺序、维度检查、边界和异常","B4-packed-stats (base 12b5411)：六维IV/EV装配迁入Kotlin PackedStatAssembly，保留HP/攻击/防御/特攻/特防/速度顺序。4项新测试覆盖空字段、维度错误、尾空值、上下界、非法整数和写入异常的部分副作用。JDK21离线clean build成功，9个任务全部执行，162项测试零失败；RemoteTeamCodec公开javap签名与原JAR一致。日志D:/workspace/gradle-packed-stats.log。真实Cobblemon对象及世界行为尚待验证。","真实Cobblemon对象、剩余装配链路及游戏内行为","B4-packed-stats (base 12b5411)","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteTeamCodec.java|src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/PackedStatAssembly.kt|src/test/kotlin/io/github/rinicesiberia/shadowbattle/battle/PackedStatAssemblyTest.kt","2807F20814815E92CADC05FBE5BD92ACB53D43E21FA91854622CAD789971D698"
"src/test/kotlin/io/github/rinicesiberia/shadowbattle/battle/PackedStatAssemblyTest.kt","远端IV/EV装配与副作用契约","Kotlin装配及行为测试","已验证","六维顺序、维度检查、边界和异常","B4-packed-stats (base 12b5411)：六维IV/EV装配迁入Kotlin PackedStatAssembly，保留HP/攻击/防御/特攻/特防/速度顺序。4项新测试覆盖空字段、维度错误、尾空值、上下界、非法整数和写入异常的部分副作用。JDK21离线clean build成功，9个任务全部执行，162项测试零失败；RemoteTeamCodec公开javap签名与原JAR一致。日志D:/workspace/gradle-packed-stats.log。真实Cobblemon对象及世界行为尚待验证。","","B4-packed-stats (base 12b5411)","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteTeamCodec.java|src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/PackedStatAssembly.kt|src/test/kotlin/io/github/rinicesiberia/shadowbattle/battle/PackedStatAssemblyTest.kt","6FE42F354D2CB522345C1A55196BAAF2EB95561A44C5873669FFC42B5DA89406"
"src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/RemoteRosterAssembly.kt","远端队伍解码和对象装配","Kotlin实现及行为对照","待验证","队伍过滤、槽位编号、可选属性、包装","B4-remote-roster (base 30a0358)：RemoteTeamCodec剩余队伍解码、物种缓存、性格/能力/亲密度/太晶/HP设置及BattlePokemon包装迁入Kotlin RemoteRosterAssembly，Java只保留三个公开委托入口。5项新测试包含7组Java过滤/槽位编号差分、包装异常中止、可选属性Exception隔离/Error传播及公开入口无效输入。JDK21离线clean build成功，167项测试零失败，9个任务全部执行；公开ABI与原JAR一致。日志D:/workspace/gradle-remote-roster.log。实际注册对象、prop标记、召回动画和远端联调仍未验证。","实际注册对象、prop标记、召回动画和远端联调","B4-remote-roster (base 30a0358)","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteTeamCodec.java|src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/RemoteRosterAssembly.kt|src/test/kotlin/io/github/rinicesiberia/shadowbattle/battle/PackedRosterDecodingTest.kt","BD107FF86C2D22D2346C6BCB6F8EDACEA8DBBC6347AEE304459D136C4BB11AB0"
"src/test/kotlin/io/github/rinicesiberia/shadowbattle/battle/PackedRosterDecodingTest.kt","远端队伍解码和对象装配","Kotlin实现及行为对照","已验证","队伍过滤、槽位编号、可选属性、包装","B4-remote-roster (base 30a0358)：RemoteTeamCodec剩余队伍解码、物种缓存、性格/能力/亲密度/太晶/HP设置及BattlePokemon包装迁入Kotlin RemoteRosterAssembly，Java只保留三个公开委托入口。5项新测试包含7组Java过滤/槽位编号差分、包装异常中止、可选属性Exception隔离/Error传播及公开入口无效输入。JDK21离线clean build成功，167项测试零失败，9个任务全部执行；公开ABI与原JAR一致。日志D:/workspace/gradle-remote-roster.log。实际注册对象、prop标记、召回动画和远端联调仍未验证。","","B4-remote-roster (base 30a0358)","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteTeamCodec.java|src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/RemoteRosterAssembly.kt|src/test/kotlin/io/github/rinicesiberia/shadowbattle/battle/PackedRosterDecodingTest.kt","77773A17AB70103E5FE1D0CFA13565876D27188E4A998E4565963D526DC61821"
"src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/MirrorNpcRuntime.kt","镜像NPC站位、皮肤调度和生命周期","Kotlin实现及契约验证","待验证","站位/异步皮肤/实体登记","B4-npc-runtime (base 17520c5，2026-09-16)：MirrorNpc的实体创建/销毁、皮肤查询迁入Kotlin MirrorNpcRuntime；公开Java入口保留。MirrorStageLayout保持原Vec3几何和朝向；NpcSkinDelivery保持缓存命中同步应用、异步先缓存后主线程检查移除状态。新增5项测试，11组站位对照；全量172项通过，公开ABI一致，日志D:/workspace/gradle-npc-runtime-final.log。首次编译的可空模型错误已改为非空默认模型，空URL仍禁止加载；字节码审查发现头部旋转属性会直写字段，已恢复显式setYHeadRot。世界实体、Mojang查询和实际纹理仍待验证。原addFreshEntity/皮肤调度抛异常时的登记残留语义保留，未擅自增加回收。","真实世界实体、Mojang查询和纹理加载","B4-npc-runtime (base 17520c5)","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java|src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/MirrorNpcRuntime.kt|src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/MirrorStageLayout.kt|src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/NpcSkinDelivery.kt|src/test/kotlin/io/github/rinicesiberia/shadowbattle/battle/MirrorStageLayoutTest.kt|src/test/kotlin/io/github/rinicesiberia/shadowbattle/battle/NpcSkinDeliveryTest.kt","F94E431F892A9A6627C41BE2B7E5B76EB83605C674EE837A126A539A51682E89"
"src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/MirrorStageLayout.kt","镜像NPC站位、皮肤调度和生命周期","Kotlin实现及契约验证","已验证","站位/异步皮肤/实体登记","B4-npc-runtime (base 17520c5，2026-09-16)：MirrorNpc的实体创建/销毁、皮肤查询迁入Kotlin MirrorNpcRuntime；公开Java入口保留。MirrorStageLayout保持原Vec3几何和朝向；NpcSkinDelivery保持缓存命中同步应用、异步先缓存后主线程检查移除状态。新增5项测试，11组站位对照；全量172项通过，公开ABI一致，日志D:/workspace/gradle-npc-runtime-final.log。首次编译的可空模型错误已改为非空默认模型，空URL仍禁止加载；字节码审查发现头部旋转属性会直写字段，已恢复显式setYHeadRot。世界实体、Mojang查询和实际纹理仍待验证。原addFreshEntity/皮肤调度抛异常时的登记残留语义保留，未擅自增加回收。","","B4-npc-runtime (base 17520c5)","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java|src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/MirrorNpcRuntime.kt|src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/MirrorStageLayout.kt|src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/NpcSkinDelivery.kt|src/test/kotlin/io/github/rinicesiberia/shadowbattle/battle/MirrorStageLayoutTest.kt|src/test/kotlin/io/github/rinicesiberia/shadowbattle/battle/NpcSkinDeliveryTest.kt","FCD008CFA07C378ED120E879A3C11F29873EC23476F2D5FC743EA93DC5A3D55E"
"src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/NpcSkinDelivery.kt","镜像NPC站位、皮肤调度和生命周期","Kotlin实现及契约验证","已验证","站位/异步皮肤/实体登记","B4-npc-runtime (base 17520c5，2026-09-16)：MirrorNpc的实体创建/销毁、皮肤查询迁入Kotlin MirrorNpcRuntime；公开Java入口保留。MirrorStageLayout保持原Vec3几何和朝向；NpcSkinDelivery保持缓存命中同步应用、异步先缓存后主线程检查移除状态。新增5项测试，11组站位对照；全量172项通过，公开ABI一致，日志D:/workspace/gradle-npc-runtime-final.log。首次编译的可空模型错误已改为非空默认模型，空URL仍禁止加载；字节码审查发现头部旋转属性会直写字段，已恢复显式setYHeadRot。世界实体、Mojang查询和实际纹理仍待验证。原addFreshEntity/皮肤调度抛异常时的登记残留语义保留，未擅自增加回收。","","B4-npc-runtime (base 17520c5)","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java|src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/MirrorNpcRuntime.kt|src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/MirrorStageLayout.kt|src/main/kotlin/io/github/rinicesiberia/shadowbattle/battle/NpcSkinDelivery.kt|src/test/kotlin/io/github/rinicesiberia/shadowbattle/battle/MirrorStageLayoutTest.kt|src/test/kotlin/io/github/rinicesiberia/shadowbattle/battle/NpcSkinDeliveryTest.kt","CF60131FBA76EB5232A303EBA41D2C7436A84CC54B4BF2AE8A85CCB79C141FC5"
